,city,state,age,males,females,state_name,city_state
1396,Rockwall,TX,15.0,0,1,Texas,"Rockwall, Texas"
1397,Rockwall,TX,33.0,0,1,Texas,"Rockwall, Texas"
1398,Round Rock,TX,23.0,0,1,Texas,"Round Rock, Texas"
1399,Round Rock,TX,31.0,0,1,Texas,"Round Rock, Texas"
1400,Saginaw,TX,33.0,0,1,Texas,"Saginaw, Texas"
1401,San Antonio,TX,44.0,0,1,Texas,"San Antonio, Texas"
1402,San Antonio,TX,47.0,0,1,Texas,"San Antonio, Texas"
1403,San Antonio,TX,48.0,0,1,Texas,"San Antonio, Texas"
1404,San Antonio,TX,50.0,0,1,Texas,"San Antonio, Texas"
1405,San Antonio,TX,57.0,0,1,Texas,"San Antonio, Texas"
1406,San Antonio,TX,67.0,0,1,Texas,"San Antonio, Texas"
1407,San Antonio,TX,71.0,0,1,Texas,"San Antonio, Texas"
1408,San Antonio,TX,90.0,0,1,Texas,"San Antonio, Texas"
1409,San Marcos,TX,22.0,0,1,Texas,"San Marcos, Texas"
1410,Spring,TX,78.0,0,1,Texas,"Spring, Texas"
1411,Terrell,TX,30.0,0,1,Texas,"Terrell, Texas"
1412,Terrell,TX,55.0,0,1,Texas,"Terrell, Texas"
1413,Terrell,TX,61.0,0,1,Texas,"Terrell, Texas"
1414,Texarkana,TX,19.0,0,1,Texas,"Texarkana, Texas"
1415,Texarkana,TX,26.0,0,1,Texas,"Texarkana, Texas"
1416,Tyler,TX,20.0,0,1,Texas,"Tyler, Texas"
1417,Tyler,TX,38.0,0,1,Texas,"Tyler, Texas"
1418,Waco,TX,28.0,0,1,Texas,"Waco, Texas"
1419,Waco,TX,59.0,0,1,Texas,"Waco, Texas"
1420,Waxahachie,TX,32.0,0,1,Texas,"Waxahachie, Texas"
1421,Webster,TX,68.0,0,1,Texas,"Webster, Texas"
1422,West Bexar County,TX,34.0,0,1,Texas,"West Bexar County, Texas"
1423,Willacy County,TX,41.0,0,1,Texas,"Willacy County, Texas"
1424,Absarokee,MT,27.0,1,0,Montana,"Absarokee, Montana"
1425,Anaconda,MT,45.0,1,0,Montana,"Anaconda, Montana"
1426,Augusta,MT,53.0,1,0,Montana,"Augusta, Montana"
1427,Belgrade,MT,47.0,1,0,Montana,"Belgrade, Montana"
1428,Billings,MT,26.0,1,0,Montana,"Billings, Montana"
1429,Billings,MT,29.0,2,0,Montana,"Billings, Montana"
1430,Billings,MT,32.0,2,0,Montana,"Billings, Montana"
1431,Billings,MT,34.0,1,0,Montana,"Billings, Montana"
1432,Billings,MT,42.0,1,0,Montana,"Billings, Montana"
1433,Billings,MT,47.0,1,0,Montana,"Billings, Montana"
1434,Billings,MT,49.0,2,0,Montana,"Billings, Montana"
1435,Bozeman,MT,24.0,1,0,Montana,"Bozeman, Montana"
1436,Butte,MT,46.0,1,0,Montana,"Butte, Montana"
1437,Cedar Hill,MT,40.0,1,0,Montana,"Cedar Hill, Montana"
1438,Florence,MT,29.0,1,0,Montana,"Florence, Montana"
1439,Great Falls,MT,29.0,1,0,Montana,"Great Falls, Montana"
1440,Havre,MT,43.0,1,0,Montana,"Havre, Montana"
1441,Helena,MT,37.0,1,0,Montana,"Helena, Montana"
1442,Helena,MT,62.0,1,0,Montana,"Helena, Montana"
1443,Missoula,MT,23.0,1,0,Montana,"Missoula, Montana"
1444,Missoula,MT,38.0,1,0,Montana,"Missoula, Montana"
1445,St. Regis,MT,62.0,1,0,Montana,"St. Regis, Montana"
1446,Townsend,MT,28.0,1,0,Montana,"Townsend, Montana"
1447,Whitefish,MT,42.0,2,0,Montana,"Whitefish, Montana"
1448,Whitefish,MT,43.0,1,0,Montana,"Whitefish, Montana"
1449,Billings,MT,22.0,0,1,Montana,"Billings, Montana"
1450,Acampo,CA,25.0,1,0,California,"Acampo, California"
1451,Acampo,CA,36.0,1,0,California,"Acampo, California"
1452,Acampo,CA,37.0,1,0,California,"Acampo, California"
1453,Adelanto,CA,17.0,1,0,California,"Adelanto, California"
1454,Adelanto,CA,29.0,1,0,California,"Adelanto, California"
1455,Alameda,CA,42.0,1,0,California,"Alameda, California"
1456,Alameda County,CA,28.0,1,0,California,"Alameda County, California"
1457,Alameda County,CA,49.0,1,0,California,"Alameda County, California"
1458,Alhambra,CA,35.0,1,0,California,"Alhambra, California"
1459,Alhambra,CA,43.0,1,0,California,"Alhambra, California"
1460,Altadena,CA,26.0,1,0,California,"Altadena, California"
1461,Anaheim,CA,26.0,1,0,California,"Anaheim, California"
1462,Antioch,CA,20.0,1,0,California,"Antioch, California"
1463,Antioch,CA,21.0,2,0,California,"Antioch, California"
1464,Antioch,CA,22.0,1,0,California,"Antioch, California"
1465,Antioch,CA,23.0,1,0,California,"Antioch, California"
1466,Antioch,CA,24.0,2,0,California,"Antioch, California"
1467,Antioch,CA,27.0,1,0,California,"Antioch, California"
1468,Antioch,CA,36.0,1,0,California,"Antioch, California"
1469,Antioch,CA,38.0,1,0,California,"Antioch, California"
1470,Antioch,CA,42.0,1,0,California,"Antioch, California"
1471,Apple Valley,CA,18.0,1,0,California,"Apple Valley, California"
1472,Arcata,CA,27.0,1,0,California,"Arcata, California"
1473,Arleta,CA,34.0,1,0,California,"Arleta, California"
1474,Arlington Heights,CA,21.0,1,0,California,"Arlington Heights, California"
1475,Aromas,CA,22.0,1,0,California,"Aromas, California"
1476,Aromas,CA,23.0,1,0,California,"Aromas, California"
1477,Arroyo Grande,CA,52.0,2,0,California,"Arroyo Grande, California"
1478,Arroyo Grande,CA,56.0,1,0,California,"Arroyo Grande, California"
1479,Artesia,CA,19.0,1,0,California,"Artesia, California"
1480,Artesia,CA,29.0,1,0,California,"Artesia, California"
1481,Athens,CA,16.0,1,0,California,"Athens, California"
1482,Atwater,CA,18.0,1,0,California,"Atwater, California"
1483,Atwater,CA,19.0,1,0,California,"Atwater, California"
1484,Auburn,CA,53.0,1,0,California,"Auburn, California"
1485,Azusa,CA,23.0,1,0,California,"Azusa, California"
1486,Azusa,CA,38.0,1,0,California,"Azusa, California"
1487,Bakersfield,CA,14.0,1,0,California,"Bakersfield, California"
1488,Bakersfield,CA,17.0,1,0,California,"Bakersfield, California"
1489,Bakersfield,CA,20.0,1,0,California,"Bakersfield, California"
1490,Bakersfield,CA,23.0,3,0,California,"Bakersfield, California"
1491,Bakersfield,CA,24.0,2,0,California,"Bakersfield, California"
1492,Bakersfield,CA,32.0,1,0,California,"Bakersfield, California"
1493,Bakersfield,CA,34.0,1,0,California,"Bakersfield, California"
1494,Bakersfield,CA,35.0,1,0,California,"Bakersfield, California"
1495,Bakersfield,CA,38.0,1,0,California,"Bakersfield, California"
1496,Bakersfield,CA,43.0,1,0,California,"Bakersfield, California"
1497,Bakersfield,CA,45.0,2,0,California,"Bakersfield, California"
1498,Bakersfield,CA,55.0,1,0,California,"Bakersfield, California"
1499,Baldwin Park,CA,20.0,1,0,California,"Baldwin Park, California"
1500,Baldwin Park,CA,22.0,1,0,California,"Baldwin Park, California"
1501,Ballico,CA,71.0,1,0,California,"Ballico, California"
1502,Banning,CA,32.0,1,0,California,"Banning, California"
1503,Barstow,CA,50.0,1,0,California,"Barstow, California"
1504,Barstow,CA,65.0,1,0,California,"Barstow, California"
1505,Bayview,CA,27.0,1,0,California,"Bayview, California"
1506,Bayview,CA,30.0,1,0,California,"Bayview, California"
1507,Bel-Air,CA,75.0,1,0,California,"Bel-Air, California"
1508,Bell Gardens,CA,17.0,1,0,California,"Bell Gardens, California"
1509,Bellflower,CA,57.0,1,0,California,"Bellflower, California"
1510,Berkeley,CA,21.0,1,0,California,"Berkeley, California"
1511,Berkeley,CA,22.0,1,0,California,"Berkeley, California"
1512,Berkeley,CA,24.0,1,0,California,"Berkeley, California"
1513,Berkeley,CA,26.0,1,0,California,"Berkeley, California"
1514,Berkeley,CA,34.0,1,0,California,"Berkeley, California"
1515,Bonita,CA,45.0,1,0,California,"Bonita, California"
1516,Boyle Heights,CA,20.0,1,0,California,"Boyle Heights, California"
1517,Brawley,CA,42.0,1,0,California,"Brawley, California"
1518,Brea,CA,25.0,1,0,California,"Brea, California"
1519,Burlingame,CA,49.0,1,0,California,"Burlingame, California"
1520,Burson,CA,52.0,1,0,California,"Burson, California"
1521,Cabazon,CA,46.0,1,0,California,"Cabazon, California"
1522,Calexico,CA,30.0,1,0,California,"Calexico, California"
1523,California,CA,28.0,1,0,California,"California, California"
1524,California City,CA,76.0,1,0,California,"California City, California"
1525,Camino,CA,30.0,1,0,California,"Camino, California"
1526,Campbell,CA,18.0,1,0,California,"Campbell, California"
1527,Campbell,CA,89.0,1,0,California,"Campbell, California"
1528,Capitola,CA,63.0,1,0,California,"Capitola, California"
1529,Carlsbad,CA,24.0,1,0,California,"Carlsbad, California"
1530,Carlsbad,CA,61.0,1,0,California,"Carlsbad, California"
1531,Carson,CA,19.0,1,0,California,"Carson, California"
1532,Carson,CA,33.0,1,0,California,"Carson, California"
1533,Carson,CA,40.0,1,0,California,"Carson, California"
1534,Castro Valley,CA,32.0,1,0,California,"Castro Valley, California"
1535,Ceres,CA,43.0,1,0,California,"Ceres, California"
1536,Chico,CA,52.0,1,0,California,"Chico, California"
1537,Chino Hills,CA,50.0,1,0,California,"Chino Hills, California"
1538,Citrus Heights,CA,20.0,1,0,California,"Citrus Heights, California"
1539,Citrus Heights,CA,27.0,1,0,California,"Citrus Heights, California"
1540,Citrus Heights,CA,28.0,1,0,California,"Citrus Heights, California"
1541,Clearlake,CA,29.0,1,0,California,"Clearlake, California"
1542,Coachella,CA,34.0,1,0,California,"Coachella, California"
1543,Coarsegold,CA,41.0,1,0,California,"Coarsegold, California"
1544,Colton,CA,34.0,1,0,California,"Colton, California"
1545,Commerce,CA,24.0,1,0,California,"Commerce, California"
1546,Compton,CA,17.0,1,0,California,"Compton, California"
1547,Compton,CA,21.0,1,0,California,"Compton, California"
1548,Compton,CA,22.0,1,0,California,"Compton, California"
1549,Compton,CA,24.0,1,0,California,"Compton, California"
1550,Compton,CA,26.0,1,0,California,"Compton, California"
1551,Compton,CA,27.0,3,0,California,"Compton, California"
1552,Compton,CA,31.0,1,0,California,"Compton, California"
1553,Compton,CA,37.0,1,0,California,"Compton, California"
1554,Compton,CA,42.0,1,0,California,"Compton, California"
1555,Compton,CA,49.0,1,0,California,"Compton, California"
1556,Compton,CA,84.0,1,0,California,"Compton, California"
1557,Corona,CA,20.0,1,0,California,"Corona, California"
1558,Corona,CA,41.0,1,0,California,"Corona, California"
1559,Covelo,CA,52.0,1,0,California,"Covelo, California"
1560,Crescent City,CA,19.0,1,0,California,"Crescent City, California"
1561,Cudahy,CA,34.0,1,0,California,"Cudahy, California"
1562,Del Ray,CA,25.0,1,0,California,"Del Ray, California"
1563,Del Rey,CA,27.0,1,0,California,"Del Rey, California"
1564,Delano,CA,20.0,1,0,California,"Delano, California"
1565,Delano,CA,23.0,1,0,California,"Delano, California"
1566,Delano,CA,46.0,1,0,California,"Delano, California"
1567,Desert Hot Springs,CA,19.0,1,0,California,"Desert Hot Springs, California"
1568,Desert Hot Springs,CA,24.0,1,0,California,"Desert Hot Springs, California"
1569,Desert Hot Springs,CA,60.0,1,1,California,"Desert Hot Springs, California"
1570,Dinuba,CA,50.0,1,0,California,"Dinuba, California"
1571,Dos Palos,CA,15.0,1,0,California,"Dos Palos, California"
1572,Dos Palos,CA,20.0,1,0,California,"Dos Palos, California"
1573,Downey,CA,25.0,1,0,California,"Downey, California"
1574,Downey,CA,31.0,1,0,California,"Downey, California"
1575,Downey,CA,34.0,1,0,California,"Downey, California"
1576,Downey,CA,40.0,1,0,California,"Downey, California"
1577,Duarte,CA,16.0,1,0,California,"Duarte, California"
1578,Earlimart,CA,52.0,1,0,California,"Earlimart, California"
1579,East Palo Alto,CA,21.0,2,0,California,"East Palo Alto, California"
1580,East Palo Alto,CA,22.0,1,0,California,"East Palo Alto, California"
1581,East Palo Alto,CA,24.0,1,0,California,"East Palo Alto, California"
1582,East Palo Alto,CA,30.0,1,0,California,"East Palo Alto, California"
1583,East Palo Alto,CA,45.0,1,0,California,"East Palo Alto, California"
1584,East San Jose,CA,26.0,1,0,California,"East San Jose, California"
1585,East San Jose,CA,44.0,1,0,California,"East San Jose, California"
1586,El Cajon,CA,24.0,1,0,California,"El Cajon, California"
1587,El Dorado County,CA,72.0,1,0,California,"El Dorado County, California"
1588,El Monte,CA,65.0,1,0,California,"El Monte, California"
1589,El Rio,CA,16.0,1,0,California,"El Rio, California"
1590,El Sereno,CA,35.0,1,0,California,"El Sereno, California"
1591,El Sobrante,CA,29.0,1,0,California,"El Sobrante, California"
1592,Elk Grove,CA,52.0,1,0,California,"Elk Grove, California"
1593,Emeryville,CA,34.0,1,0,California,"Emeryville, California"
1594,Encinitas,CA,22.0,1,0,California,"Encinitas, California"
1595,Encinitas,CA,56.0,1,0,California,"Encinitas, California"
1596,Encino,CA,80.0,1,0,California,"Encino, California"
1597,Escondido,CA,29.0,1,0,California,"Escondido, California"
1598,Escondido,CA,36.0,1,0,California,"Escondido, California"
1599,Escondido,CA,37.0,1,0,California,"Escondido, California"
1600,Exposition Park,CA,39.0,1,0,California,"Exposition Park, California"
1601,Fairfield,CA,24.0,1,0,California,"Fairfield, California"
1602,Fairfield,CA,35.0,1,0,California,"Fairfield, California"
1603,Fairmead,CA,19.0,1,0,California,"Fairmead, California"
1604,Farmersville,CA,21.0,1,0,California,"Farmersville, California"
1605,Ferndale,CA,49.0,1,0,California,"Ferndale, California"
1606,Fillmore,CA,33.0,1,0,California,"Fillmore, California"
1607,Fontana,CA,12.0,1,0,California,"Fontana, California"
1608,Fontana,CA,22.0,1,0,California,"Fontana, California"
1609,Fontana,CA,38.0,1,0,California,"Fontana, California"
1610,Fontana,CA,43.0,1,0,California,"Fontana, California"
1611,Foothill Farms,CA,34.0,1,1,California,"Foothill Farms, California"
1612,Foothill Farms,CA,43.0,1,0,California,"Foothill Farms, California"
1613,Forestville,CA,24.0,1,0,California,"Forestville, California"
1614,Forestville,CA,42.0,1,0,California,"Forestville, California"
1615,Forestville,CA,46.0,1,0,California,"Forestville, California"
1616,Frazier Park,CA,55.0,1,0,California,"Frazier Park, California"
1617,Fremont,CA,48.0,1,0,California,"Fremont, California"
1618,Fremont,CA,53.0,1,0,California,"Fremont, California"
1619,French Valley,CA,27.0,1,0,California,"French Valley, California"
1620,French Valley,CA,35.0,1,0,California,"French Valley, California"
1621,Fresno,CA,16.0,1,0,California,"Fresno, California"
1622,Fresno,CA,18.0,1,0,California,"Fresno, California"
1623,Fresno,CA,21.0,2,0,California,"Fresno, California"
1624,Fresno,CA,22.0,3,0,California,"Fresno, California"
1625,Fresno,CA,23.0,1,0,California,"Fresno, California"
1626,Fresno,CA,26.0,1,0,California,"Fresno, California"
1627,Fresno,CA,27.0,1,0,California,"Fresno, California"
1628,Fresno,CA,29.0,2,1,California,"Fresno, California"
1629,Fresno,CA,30.0,2,0,California,"Fresno, California"
1630,Fresno,CA,33.0,2,0,California,"Fresno, California"
1631,Fresno,CA,35.0,2,0,California,"Fresno, California"
1632,Fresno,CA,36.0,2,0,California,"Fresno, California"
1633,Fresno,CA,37.0,1,0,California,"Fresno, California"
1634,Fresno,CA,43.0,1,0,California,"Fresno, California"
1635,Fresno,CA,48.0,2,0,California,"Fresno, California"
1636,Fresno,CA,50.0,1,0,California,"Fresno, California"
1637,Fresno,CA,51.0,1,0,California,"Fresno, California"
1638,Fresno County,CA,19.0,1,0,California,"Fresno County, California"
1639,Fullerton,CA,27.0,1,0,California,"Fullerton, California"
1640,Galt,CA,17.0,1,0,California,"Galt, California"
1641,Galt,CA,30.0,1,0,California,"Galt, California"
1642,Galt,CA,35.0,1,0,California,"Galt, California"
1643,Garden Grove,CA,46.0,1,0,California,"Garden Grove, California"
1644,Garden Grove,CA,52.0,1,0,California,"Garden Grove, California"
1645,Garden Grove,CA,53.0,1,0,California,"Garden Grove, California"
1646,Gardena,CA,34.0,1,0,California,"Gardena, California"
1647,Gavilan Hills,CA,19.0,1,0,California,"Gavilan Hills, California"
1648,Gilroy,CA,51.0,1,0,California,"Gilroy, California"
1649,Glassell Park,CA,18.0,1,0,California,"Glassell Park, California"
1650,Glassell Park,CA,32.0,1,0,California,"Glassell Park, California"
1651,Glendale,CA,59.0,1,0,California,"Glendale, California"
1652,Guerneville,CA,37.0,1,0,California,"Guerneville, California"
1653,Guerneville,CA,59.0,1,0,California,"Guerneville, California"
1654,Hacienda Heights,CA,84.0,1,0,California,"Hacienda Heights, California"
1655,Hawthorne,CA,50.0,1,0,California,"Hawthorne, California"
1656,Hayward,CA,17.0,1,0,California,"Hayward, California"
1657,Hayward,CA,19.0,1,0,California,"Hayward, California"
1658,Hayward,CA,26.0,3,0,California,"Hayward, California"
1659,Hayward,CA,37.0,1,0,California,"Hayward, California"
1660,Hayward,CA,62.0,1,0,California,"Hayward, California"
1661,Hemet,CA,15.0,1,0,California,"Hemet, California"
1662,Hemet,CA,30.0,1,0,California,"Hemet, California"
1663,Hemet,CA,77.0,1,0,California,"Hemet, California"
1664,Hemet,CA,91.0,1,0,California,"Hemet, California"
1665,Highland Park,CA,38.0,1,0,California,"Highland Park, California"
1666,Hilmar,CA,27.0,1,0,California,"Hilmar, California"
1667,Hollywood,CA,23.0,1,0,California,"Hollywood, California"
1668,Hollywood,CA,30.0,1,0,California,"Hollywood, California"
1669,Humboldt County,CA,24.0,1,0,California,"Humboldt County, California"
1670,Hunter's Point,CA,19.0,1,0,California,"Hunter's Point, California"
1671,Huntington Beach,CA,20.0,1,0,California,"Huntington Beach, California"
1672,Huntington Beach,CA,26.0,1,0,California,"Huntington Beach, California"
1673,Huntington Beach,CA,32.0,1,0,California,"Huntington Beach, California"
1674,Huntington Beach,CA,49.0,1,0,California,"Huntington Beach, California"
1675,Huntington Park,CA,31.0,1,0,California,"Huntington Park, California"
1676,Imperial,CA,14.0,1,0,California,"Imperial, California"
1677,Imperial,CA,52.0,1,0,California,"Imperial, California"
1678,Indio,CA,23.0,1,0,California,"Indio, California"
1679,Indio,CA,37.0,1,0,California,"Indio, California"
1680,Inglewood,CA,29.0,1,0,California,"Inglewood, California"
1681,Inglewood,CA,31.0,1,0,California,"Inglewood, California"
1682,Inglewood,CA,35.0,1,0,California,"Inglewood, California"
1683,Inglewood,CA,36.0,1,0,California,"Inglewood, California"
1684,Inglewood,CA,39.0,1,0,California,"Inglewood, California"
1685,Inglewood,CA,46.0,1,0,California,"Inglewood, California"
1686,Inglewood,CA,49.0,1,0,California,"Inglewood, California"
1687,Inglewood,CA,55.0,1,0,California,"Inglewood, California"
1688,Ingot,CA,57.0,1,0,California,"Ingot, California"
1689,Ingot,CA,65.0,1,0,California,"Ingot, California"
1690,Irvine,CA,27.0,1,0,California,"Irvine, California"
1691,Ivanhoe,CA,20.0,1,0,California,"Ivanhoe, California"
1692,Jurupa Valley,CA,29.0,1,0,California,"Jurupa Valley, California"
1693,Jurupa Valley,CA,34.0,1,0,California,"Jurupa Valley, California"
1694,Kelseyville,CA,33.0,1,0,California,"Kelseyville, California"
1695,Kerman,CA,46.0,1,0,California,"Kerman, California"
1696,Kern County,CA,13.0,1,0,California,"Kern County, California"
1697,King City,CA,18.0,2,0,California,"King City, California"
1698,King City,CA,34.0,2,0,California,"King City, California"
1699,La Crescenta,CA,33.0,1,0,California,"La Crescenta, California"
1700,La Mesa,CA,22.0,1,0,California,"La Mesa, California"
1701,La Miranda,CA,46.0,1,0,California,"La Miranda, California"
1702,La Puente,CA,24.0,1,0,California,"La Puente, California"
1703,La Puente,CA,28.0,1,0,California,"La Puente, California"
1704,La Verne,CA,59.0,1,0,California,"La Verne, California"
1705,Laguna Hills,CA,33.0,1,0,California,"Laguna Hills, California"
1706,Laguna Niguel,CA,21.0,1,0,California,"Laguna Niguel, California"
1707,Lake Elsinore,CA,57.0,1,0,California,"Lake Elsinore, California"
1708,Lake Merritt,CA,22.0,1,0,California,"Lake Merritt, California"
1709,Lake Merritt,CA,26.0,1,0,California,"Lake Merritt, California"
1710,Lakewood,CA,19.0,1,0,California,"Lakewood, California"
1711,Lakewood,CA,26.0,1,0,California,"Lakewood, California"
1712,Lancaster,CA,22.0,1,0,California,"Lancaster, California"
1713,Lancaster,CA,33.0,1,0,California,"Lancaster, California"
1714,Lawndale,CA,27.0,1,0,California,"Lawndale, California"
1715,Le Grand,CA,30.0,1,0,California,"Le Grand, California"
1716,Le Mesa,CA,47.0,1,0,California,"Le Mesa, California"
1717,Littlerock,CA,80.0,1,0,California,"Littlerock, California"
1718,Live Oak,CA,25.0,1,0,California,"Live Oak, California"
1719,Livermore,CA,28.0,1,0,California,"Livermore, California"
1720,Livingston,CA,25.0,1,0,California,"Livingston, California"
1721,Long Beach,CA,18.0,2,0,California,"Long Beach, California"
1722,Long Beach,CA,19.0,4,0,California,"Long Beach, California"
1723,Long Beach,CA,20.0,1,0,California,"Long Beach, California"
1724,Long Beach,CA,21.0,2,0,California,"Long Beach, California"
1725,Long Beach,CA,23.0,6,1,California,"Long Beach, California"
1726,Long Beach,CA,24.0,4,0,California,"Long Beach, California"
1727,Long Beach,CA,25.0,1,0,California,"Long Beach, California"
1728,Long Beach,CA,26.0,1,0,California,"Long Beach, California"
1729,Long Beach,CA,34.0,1,0,California,"Long Beach, California"
1730,Long Beach,CA,37.0,1,0,California,"Long Beach, California"
1731,Long Beach,CA,39.0,3,0,California,"Long Beach, California"
1732,Long Beach,CA,42.0,1,0,California,"Long Beach, California"
1733,Long Beach,CA,53.0,1,0,California,"Long Beach, California"
1734,Los Angeles,CA,7.0,1,0,California,"Los Angeles, California"
1735,Los Angeles,CA,14.0,1,0,California,"Los Angeles, California"
1736,Los Angeles,CA,15.0,1,0,California,"Los Angeles, California"
1737,Los Angeles,CA,16.0,4,0,California,"Los Angeles, California"
1738,Los Angeles,CA,17.0,8,1,California,"Los Angeles, California"
1739,Los Angeles,CA,18.0,14,0,California,"Los Angeles, California"
1740,Los Angeles,CA,19.0,9,0,California,"Los Angeles, California"
1741,Los Angeles,CA,20.0,11,0,California,"Los Angeles, California"
1742,Los Angeles,CA,21.0,13,0,California,"Los Angeles, California"
1743,Los Angeles,CA,22.0,13,2,California,"Los Angeles, California"
1744,Los Angeles,CA,23.0,16,0,California,"Los Angeles, California"
1745,Los Angeles,CA,24.0,15,2,California,"Los Angeles, California"
1746,Los Angeles,CA,25.0,10,0,California,"Los Angeles, California"
1747,Los Angeles,CA,26.0,8,1,California,"Los Angeles, California"
1748,Los Angeles,CA,27.0,10,2,California,"Los Angeles, California"
1749,Los Angeles,CA,28.0,3,1,California,"Los Angeles, California"
1750,Los Angeles,CA,29.0,4,1,California,"Los Angeles, California"
1751,Los Angeles,CA,30.0,5,1,California,"Los Angeles, California"
1752,Los Angeles,CA,31.0,4,0,California,"Los Angeles, California"
1753,Los Angeles,CA,32.0,6,0,California,"Los Angeles, California"
1754,Los Angeles,CA,33.0,12,0,California,"Los Angeles, California"
1755,Los Angeles,CA,34.0,7,1,California,"Los Angeles, California"
1756,Los Angeles,CA,35.0,6,0,California,"Los Angeles, California"
1757,Los Angeles,CA,36.0,13,0,California,"Los Angeles, California"
1758,Los Angeles,CA,37.0,6,0,California,"Los Angeles, California"
1759,Los Angeles,CA,38.0,4,0,California,"Los Angeles, California"
1760,Los Angeles,CA,39.0,5,1,California,"Los Angeles, California"
1761,Los Angeles,CA,40.0,5,0,California,"Los Angeles, California"
1762,Los Angeles,CA,41.0,6,0,California,"Los Angeles, California"
1763,Los Angeles,CA,42.0,7,1,California,"Los Angeles, California"
1764,Los Angeles,CA,43.0,7,0,California,"Los Angeles, California"
1765,Los Angeles,CA,44.0,5,0,California,"Los Angeles, California"
1766,Los Angeles,CA,45.0,5,0,California,"Los Angeles, California"
1767,Los Angeles,CA,46.0,2,0,California,"Los Angeles, California"
1768,Los Angeles,CA,47.0,3,0,California,"Los Angeles, California"
1769,Los Angeles,CA,48.0,3,0,California,"Los Angeles, California"
1770,Los Angeles,CA,49.0,6,0,California,"Los Angeles, California"
1771,Los Angeles,CA,50.0,1,0,California,"Los Angeles, California"
1772,Los Angeles,CA,51.0,3,0,California,"Los Angeles, California"
1773,Los Angeles,CA,52.0,1,0,California,"Los Angeles, California"
1774,Los Angeles,CA,53.0,3,0,California,"Los Angeles, California"
1775,Los Angeles,CA,54.0,2,0,California,"Los Angeles, California"
1776,Los Angeles,CA,55.0,2,0,California,"Los Angeles, California"
1777,Los Angeles,CA,56.0,1,1,California,"Los Angeles, California"
1778,Los Angeles,CA,57.0,1,0,California,"Los Angeles, California"
1779,Los Angeles,CA,59.0,2,1,California,"Los Angeles, California"
1780,Los Angeles,CA,65.0,1,0,California,"Los Angeles, California"
1781,Los Angeles,CA,70.0,1,0,California,"Los Angeles, California"
1782,Los Angeles,CA,72.0,1,0,California,"Los Angeles, California"
1783,Los Angeles,CA,74.0,2,0,California,"Los Angeles, California"
1784,Los Angeles,CA,78.0,1,0,California,"Los Angeles, California"
1785,Los Angeles,CA,80.0,1,0,California,"Los Angeles, California"
1786,Los Angeles ,CA,20.0,1,0,California,"Los Angeles , California"
1787,Los Angeles County,CA,60.0,1,0,California,"Los Angeles County, California"
1788,Los Banos,CA,17.0,1,0,California,"Los Banos, California"
1789,Los Banos,CA,18.0,1,0,California,"Los Banos, California"
1790,Los Banos,CA,43.0,1,0,California,"Los Banos, California"
1791,Los Feliz,CA,33.0,1,0,California,"Los Feliz, California"
1792,Lynwood,CA,18.0,1,0,California,"Lynwood, California"
1793,Lynwood,CA,25.0,1,0,California,"Lynwood, California"
1794,Lynwood,CA,34.0,1,0,California,"Lynwood, California"
